corrida;secao;acoatual;qualidade;al_min;c_min;c_max;n_min;s_min;sequencia;sequenciatotal;panela;vidapanela;tempociclo;tempovacuototal;temperaturaliquidus;temperaturasaidafp;temperaturaobjetivada
3612;180.0;701704EB;DD4524C7;0.02;0.44;0.45;0.01;0.0;4.0;9.0;5.0;45.0;364.0;46.0;1480.0;1623;1515.0
3611;180.0;030915FA;DD4524C7;0.02;0.42;0.44;0.01;0.0;3.0;9.0;14.0;25.0;241.0;46.0;1480.0;1628;1515.0
3610;180.0;6E88DDBE;DD4524C7;0.02;0.49;0.51;0.01;0.0;2.0;9.0;8.0;17.0;505.0;46.0;1480.0;1630;1515.0
3609;180.0;3D902BFD;E1C94594;0.01;0.28;0.3;0.0;0.0;1.0;9.0;1.0;57.0;0.0;46.0;1494.0;1679;1534.0
3608;180.0;5542350D;D6C5A3D0;0.02;0.19;0.21;0.0;0.02;4.0;4.0;4.0;31.0;0.0;46.0;1501.0;1675;1546.0
3607;180.0;E4B37ED3;D22BFB79;0.01;0.45;0.5;0.02;0.06;3.0;4.0;14.0;24.0;0.0;46.0;1480.0;1666;1540.0
3606;180.0;14961B67;D22BFB79;0.01;0.38;0.42;0.01;0.05;2.0;4.0;5.0;44.0;0.0;46.0;1480.0;1659;1540.0
3605;180.0;1F167185;48A7AB1A;0.01;0.46;0.48;0.0;0.03;1.0;4.0;8.0;16.0;0.0;46.0;1486.0;1646;1526.0
3592;180.0;CFD83053;67470249;0.01;0.36;0.41;0.0;0.02;1.0;7.0;1.0;54.0;0.0;55.0;1486.0;1695;1526.0
3591;180.0;770B7A3B;5A195F30;0.01;0.45;0.47;0.0;0.03;7.0;7.0;4.0;29.0;2938.0;46.0;1487.0;1658;1527.0
3590;180.0;CA75B483;5A195F30;0.0;0.4;0.42;0.0;0.03;6.0;7.0;3.0;46.0;386.0;46.0;1487.0;1640;1527.0
3589;180.0;82A08D3A;5A195F30;0.0;0.38;0.39;0.0;0.03;5.0;7.0;14.0;20.0;2648.0;46.0;1487.0;1658;1527.0
3588;180.0;C3F9EB18;4C9F89E7;0.02;0.17;0.19;0.01;0.02;4.0;7.0;5.0;40.0;2641.0;46.0;1512.0;1688;1557.0
3587;180.0;1019B0CD;60B76B26;0.02;0.16;0.18;0.01;0.02;3.0;7.0;8.0;12.0;2627.0;46.0;1504.0;1678;1544.0
3586;180.0;E39766AF;60B76B26;0.02;0.2;0.23;0.01;0.02;2.0;7.0;4.0;28.0;2609.0;46.0;1504.0;1657;1544.0
3585;180.0;E2061CD3;2374C9B3;0.02;0.16;0.18;0.01;0.02;1.0;7.0;3.0;45.0;0.0;51.0;1502.0;1701;1542.0
3584;180.0;6AB7D505;0731C1FB;0.0;0.76;0.82;0.0;0.0;3.0;3.0;14.0;19.0;2253.0;62.0;1462.0;1612;1488.0
3583;180.0;916F0866;0731C1FB;0.0;1.15;1.24;0.01;0.0;2.0;3.0;5.0;39.0;2230.0;62.0;1462.0;1611;1488.0
3582;180.0;F70054A8;0731C1FB;0.0;0.77;0.82;0.0;0.0;1.0;3.0;8.0;11.0;2229.0;62.0;1462.0;1618;1488.0
3581;180.0;525A5974;D22BFB79;0.01;0.34;0.38;0.01;0.05;7.0;7.0;4.0;27.0;2245.0;46.0;1480.0;1660;1540.0
3580;180.0;F6A3DF75;D22BFB79;0.01;0.35;0.38;0.01;0.05;6.0;7.0;14.0;18.0;2011.0;46.0;1480.0;1648;1540.0
3579;180.0;9E883375;D22BFB79;0.01;0.3;0.33;0.01;0.04;5.0;7.0;5.0;38.0;2013.0;46.0;1480.0;1647;1540.0
3578;180.0;5CE8ABFD;D22BFB79;0.01;0.46;0.51;0.02;0.06;4.0;7.0;8.0;10.0;2008.0;46.0;1480.0;1648;1540.0
3577;180.0;7070F8D5;D22BFB79;0.01;0.35;0.39;0.01;0.05;3.0;7.0;4.0;26.0;2016.0;46.0;1480.0;1647;1540.0
3576;180.0;6B8DD7D7;D22BFB79;0.01;0.43;0.48;0.02;0.06;2.0;7.0;14.0;17.0;1778.0;46.0;1480.0;1645;1540.0
3575;180.0;2C7F9734;D22BFB79;0.01;0.45;0.5;0.02;0.06;1.0;7.0;5.0;37.0;1771.0;46.0;1480.0;1668;1540.0
3574;180.0;B3377889;1EF55151;0.0;0.41;0.5;0.0;0.09;4.0;4.0;8.0;9.0;1760.0;34.0;1480.0;1638;1520.0
3573;180.0;B487127E;7AFEE53C;0.01;0.27;0.29;0.0;0.0;3.0;4.0;4.0;25.0;1768.0;39.0;1488.0;1636;1528.0
3572;180.0;7030F7CA;7AFEE53C;0.01;0.39;0.43;0.0;0.0;2.0;5.0;14.0;16.0;1529.0;39.0;1488.0;1642;1528.0
3571;180.0;99DD9BA7;7AFEE53C;0.01;0.35;0.38;0.0;0.0;1.0;5.0;5.0;36.0;1525.0;46.0;1488.0;1659;1528.0
3570;180.0;114DD766;B4CD6E45;0.0;0.7;0.73;0.0;0.02;9.0;9.0;8.0;8.0;1514.0;46.0;1475.0;1627;1510.0
3569;180.0;C8571A5C;B4CD6E45;0.0;0.69;0.72;0.0;0.02;8.0;9.0;4.0;24.0;1526.0;46.0;1475.0;1619;1510.0
3568;180.0;78DD3F99;703CB22C;0.02;0.45;0.46;0.0;0.02;7.0;9.0;14.0;15.0;1286.0;46.0;1486.0;1660;1536.0
3567;180.0;A6F7B1C9;703CB22C;0.02;0.6;0.62;0.0;0.02;6.0;9.0;3.0;44.0;291.0;46.0;1486.0;1656;1536.0
3566;180.0;B293A060;D139AB57;0.01;0.51;0.55;0.0;0.0;5.0;9.0;5.0;35.0;1202.0;55.0;1481.0;1671;1526.0
3565;180.0;9F8C5ACA;D139AB57;0.01;0.51;0.55;0.0;0.0;4.0;9.0;8.0;7.0;1199.0;55.0;1481.0;1656;1526.0
3564;180.0;E877D18E;D139AB57;0.01;0.47;0.51;0.0;0.0;3.0;9.0;4.0;23.0;1211.0;55.0;1481.0;1658;1526.0
3563;180.0;97A9CC5E;DFB6F1D3;0.01;0.35;0.37;0.0;0.0;2.0;9.0;14.0;14.0;977.0;51.0;1485.0;1646;1525.0
3562;180.0;64407B42;DFB6F1D3;0.01;0.4;0.43;0.0;0.0;1.0;9.0;3.0;43.0;0.0;51.0;1485.0;1670;1525.0
3561;180.0;0ED31302;D6C5A3D0;0.02;0.2;0.22;0.0;0.02;7.0;7.0;5.0;34.0;922.0;46.0;1501.0;1657;1546.0
3560;180.0;50A448D7;D6C5A3D0;0.02;0.19;0.21;0.0;0.02;6.0;7.0;8.0;6.0;923.0;46.0;1501.0;1660;1546.0
3559;180.0;9834429C;5871DF5A;0.01;0.27;0.29;0.01;0.03;5.0;7.0;4.0;22.0;920.0;46.0;1486.0;1648;1536.0
3558;180.0;1C1C874B;9CF45E8B;0.01;0.53;0.55;0.02;0.03;4.0;7.0;14.0;13.0;673.0;51.0;1475.0;1630;1525.0
3557;180.0;701704EB;9CF45E8B;0.01;0.38;0.4;0.01;0.02;3.0;7.0;5.0;33.0;665.0;51.0;1475.0;1637;1525.0
3556;180.0;6D5989D3;0B13406F;0.02;0.73;0.78;0.0;0.0;2.0;7.0;8.0;5.0;659.0;39.0;1480.0;1641;1520.0
3555;180.0;1A7012F6;0B13406F;0.02;0.75;0.8;0.0;0.0;1.0;7.0;4.0;21.0;677.0;51.0;1480.0;1656;1520.0
3554;180.0;564EE612;D249F467;0.02;0.16;0.2;0.01;0.01;6.0;6.0;14.0;12.0;448.0;46.0;1504.0;1661;1549.0
3553;180.0;DD7EC5E9;D249F467;0.02;0.16;0.19;0.01;0.01;5.0;6.0;5.0;32.0;449.0;46.0;1504.0;1655;1549.0
3552;180.0;FFB17E66;4AC24E4B;0.02;0.22;0.25;0.01;0.01;4.0;6.0;8.0;4.0;440.0;51.0;1501.0;1671;1546.0
3551;180.0;570443E7;4AC24E4B;0.02;0.26;0.3;0.01;0.02;3.0;6.0;4.0;20.0;457.0;51.0;1501.0;1654;1546.0
3550;180.0;EED81B5E;398F4446;0.01;0.39;0.42;0.02;0.02;2.0;6.0;14.0;11.0;232.0;51.0;1480.0;1655;1530.0
3549;180.0;113BBDA6;7E7D0B4D;0.01;0.38;0.39;0.01;0.0;1.0;6.0;5.0;31.0;238.0;51.0;1480.0;1655;1525.0
3548;180.0;C8571A5C;87C78AB7;0.0;0.43;0.5;0.0;0.0;6.0;6.0;8.0;3.0;219.0;32.0;1480.0;1638;1525.0
3547;180.0;511DEB41;87C78AB7;0.01;0.44;0.51;0.0;0.0;5.0;6.0;4.0;19.0;238.0;32.0;1480.0;1621;1525.0
3546;180.0;2882E32B;87C78AB7;0.01;0.54;0.63;0.0;0.0;4.0;6.0;14.0;10.0;0.0;32.0;1480.0;1639;1525.0
3545;180.0;E2B94132;87C78AB7;0.0;0.41;0.48;0.0;0.0;3.0;6.0;5.0;30.0;0.0;32.0;1480.0;1644;1525.0
3544;180.0;2C0B4BF8;87C78AB7;0.01;0.43;0.5;0.0;0.0;2.0;6.0;8.0;2.0;0.0;32.0;1480.0;1647;1525.0
3543;180.0;353EA0EE;53C00FD5;0.01;0.44;0.46;0.0;0.02;1.0;6.0;4.0;18.0;0.0;51.0;1483.0;1681;1523.0
3542;180.0;479C6D5D;5C6E672A;0.02;0.47;0.51;0.01;0.02;4.0;4.0;3.0;42.0;1715.0;46.0;1483.0;1633;1518.0
3541;180.0;250660AE;5C6E672A;0.02;0.46;0.49;0.01;0.02;3.0;10.0;5.0;29.0;7965.0;46.0;1483.0;1625;1518.0
3540;180.0;C2853F3C;DD4524C7;0.02;0.39;0.4;0.01;0.0;2.0;10.0;14.0;9.0;2280.0;46.0;1480.0;1625;1515.0
3539;180.0;A8CEA2F1;2A8BED63;0.02;0.52;0.54;0.0;0.0;1.0;10.0;8.0;1.0;0.0;46.0;1488.0;1679;1528.0
3538;180.0;EFEC3CD1;2374C9B3;0.02;0.19;0.22;0.01;0.02;5.0;5.0;4.0;17.0;4638.0;46.0;1502.0;1650;1542.0
3537;180.0;0DD6679B;2374C9B3;0.02;0.19;0.22;0.01;0.02;4.0;5.0;5.0;28.0;7720.0;46.0;1502.0;1653;1542.0
3536;180.0;5C489C2B;3C05FD00;0.02;0.16;0.19;0.01;0.02;3.0;5.0;3.0;41.0;1351.0;46.0;1506.0;1655;1546.0
3535;180.0;7BC0E460;35C7C29B;0.02;0.33;0.35;0.01;0.0;2.0;5.0;14.0;8.0;1979.0;69.0;1501.0;1703;1551.0
3534;180.0;BE134D00;35C7C29B;0.01;0.26;0.28;0.01;0.0;1.0;5.0;4.0;16.0;4407.0;69.0;1501.0;1692;1551.0
3533;180.0;5DC9B022;56FFE5DC;0.02;0.14;0.16;0.01;0.01;4.0;4.0;5.0;27.0;7482.0;39.0;1507.0;1649;1532.0
3532;180.0;77529D46;56FFE5DC;0.03;0.21;0.23;0.02;0.01;3.0;4.0;3.0;40.0;1126.0;39.0;1507.0;1638;1532.0
3531;180.0;58BE424B;56FFE5DC;0.02;0.16;0.18;0.01;0.01;2.0;4.0;14.0;7.0;1757.0;39.0;1507.0;1645;1532.0
3530;180.0;F4504489;56FFE5DC;0.02;0.19;0.21;0.01;0.01;1.0;4.0;4.0;15.0;4106.0;60.0;1507.0;1676;1532.0
3529;180.0;5DA9B896;2757A61E;0.01;0.67;0.72;0.01;0.0;3.0;3.0;5.0;26.0;7199.0;57.0;1486.0;1698;1541.0
3528;180.0;5C63ADCD;2757A61E;0.01;0.71;0.76;0.01;0.0;2.0;3.0;3.0;39.0;835.0;57.0;1486.0;1697;1541.0
3527;180.0;DA0CFC34;2757A61E;0.0;0.45;0.48;0.01;0.0;1.0;3.0;14.0;6.0;1459.0;57.0;1486.0;1699;1541.0
3526;180.0;F4D90B73;2757A61E;0.0;0.53;0.57;0.01;0.0;3.0;3.0;4.0;14.0;3859.0;57.0;1486.0;1707;1541.0
3525;180.0;C05518DF;2757A61E;0.01;0.59;0.63;0.01;0.0;2.0;3.0;5.0;25.0;6947.0;57.0;1486.0;1691;1541.0
3524;180.0;F4AA2A9C;2757A61E;0.0;0.46;0.5;0.01;0.0;1.0;3.0;3.0;38.0;585.0;57.0;1486.0;1692;1541.0
3523;180.0;C27B3995;281A1554;0.01;0.55;0.57;0.01;0.0;3.0;3.0;14.0;5.0;1173.0;57.0;1486.0;1698;1541.0
3522;180.0;9F971A60;281A1554;0.0;0.49;0.51;0.01;0.0;2.0;3.0;4.0;13.0;3587.0;57.0;1486.0;1690;1541.0
3521;180.0;174B3A60;281A1554;0.01;0.6;0.62;0.01;0.0;1.0;3.0;5.0;24.0;6637.0;57.0;1486.0;1698;1541.0
3520;180.0;8C39982A;E1B28665;0.01;0.45;0.48;0.0;0.01;6.0;6.0;3.0;37.0;277.0;46.0;1492.0;1661;1547.0
3519;180.0;3A15F4F1;E1B28665;0.0;0.33;0.36;0.0;0.01;5.0;6.0;7.0;62.0;5822.0;46.0;1492.0;1664;1547.0
3518;180.0;3A3671C8;E1B28665;0.01;0.43;0.46;0.0;0.01;4.0;6.0;14.0;4.0;844.0;46.0;1492.0;1659;1547.0
3517;180.0;375964A4;E1B28665;0.01;0.45;0.49;0.0;0.01;3.0;6.0;4.0;12.0;3266.0;46.0;1492.0;1664;1547.0
3516;180.0;CFC9BC05;E1B28665;0.0;0.32;0.35;0.0;0.01;2.0;6.0;5.0;23.0;6365.0;46.0;1492.0;1662;1547.0
3515;180.0;7FD5F4C7;E1B28665;0.0;0.36;0.39;0.0;0.01;1.0;6.0;3.0;36.0;0.0;57.0;1492.0;1699;1547.0
3514;180.0;4E8031E6;1FCFE9BD;0.02;0.26;0.28;0.01;0.03;5.0;5.0;7.0;61.0;5550.0;46.0;1500.0;1654;1540.0
3513;180.0;A272A987;1FCFE9BD;0.02;0.22;0.24;0.01;0.03;4.0;5.0;14.0;3.0;560.0;46.0;1500.0;1667;1540.0
3512;180.0;1FB226DF;67470249;0.01;0.43;0.49;0.0;0.02;3.0;5.0;4.0;11.0;2968.0;51.0;1486.0;1647;1526.0
3511;180.0;427622E1;67470249;0.01;0.48;0.55;0.0;0.03;2.0;5.0;5.0;22.0;6056.0;51.0;1486.0;1644;1526.0
3510;180.0;8C88EE36;67470249;0.01;0.43;0.49;0.0;0.02;1.0;5.0;1.0;53.0;0.0;51.0;1486.0;1671;1526.0
3509;180.0;253BF964;9C5F9BFA;0.01;0.3;0.33;0.0;0.01;7.0;7.0;7.0;60.0;5253.0;46.0;1490.0;1660;1535.0
3508;180.0;10EF628F;9C5F9BFA;0.01;0.31;0.34;0.0;0.01;6.0;7.0;14.0;2.0;272.0;46.0;1490.0;1651;1535.0
3507;180.0;10458E3B;9C5F9BFA;0.01;0.38;0.42;0.0;0.02;5.0;7.0;4.0;10.0;2700.0;46.0;1490.0;1647;1535.0
3506;180.0;988A0ECC;9C5F9BFA;0.01;0.28;0.31;0.0;0.01;4.0;7.0;5.0;21.0;5792.0;46.0;1490.0;1654;1535.0
3505;180.0;6E9E3E11;9C5F9BFA;0.01;0.32;0.35;0.0;0.01;3.0;7.0;3.0;35.0;6054.0;46.0;1490.0;1641;1535.0
3504;180.0;D4CBFE8F;9C5F9BFA;0.01;0.3;0.33;0.0;0.01;2.0;7.0;7.0;59.0;4985.0;46.0;1490.0;1643;1535.0
3503;180.0;3850D8DF;9C5F9BFA;0.01;0.28;0.31;0.0;0.01;1.0;7.0;14.0;1.0;0.0;51.0;1490.0;1693;1535.0
3502;180.0;2080CF57;BF0B86FD;0.0;0.39;0.43;0.0;0.03;8.0;8.0;4.0;9.0;2419.0;46.0;1485.0;1645;1525.0
3501;180.0;18A6CE80;BF0B86FD;0.0;0.47;0.52;0.0;0.04;7.0;8.0;5.0;20.0;5514.0;46.0;1485.0;1631;1525.0
3500;180.0;5F903C0B;BF0B86FD;0.0;0.33;0.37;0.0;0.02;6.0;8.0;1.0;52.0;5722.0;46.0;1485.0;1637;1525.0
3499;180.0;EC15C362;BF0B86FD;0.0;0.4;0.44;0.0;0.03;5.0;8.0;3.0;34.0;5726.0;46.0;1485.0;1636;1525.0
3498;180.0;566CBEB6;84F339B7;0.01;0.3;0.33;0.0;0.02;4.0;8.0;7.0;58.0;4665.0;46.0;1496.0;1655;1541.0
3497;180.0;20794D2B;45DCD23D;0.01;0.18;0.23;0.0;0.0;3.0;8.0;4.0;8.0;2153.0;46.0;1501.0;1655;1543.0
3496;180.0;0999B63F;45DCD23D;0.01;0.25;0.32;0.0;0.0;2.0;8.0;5.0;19.0;5244.0;46.0;1501.0;1651;1543.0
3495;180.0;785501B9;CC996FCB;0.02;0.16;0.19;0.0;0.0;1.0;8.0;1.0;51.0;5458.0;48.0;1510.0;1678;1550.0
3494;180.0;EA19F29A;07025389;0.02;0.25;0.28;0.01;0.01;7.0;7.0;3.0;33.0;5447.0;46.0;1497.0;1656;1537.0
3493;180.0;CE2D0548;07025389;0.02;0.25;0.27;0.01;0.01;6.0;7.0;7.0;57.0;4385.0;46.0;1497.0;1661;1537.0
3492;180.0;792C9FA6;07025389;0.02;0.36;0.39;0.01;0.02;5.0;7.0;4.0;7.0;1881.0;46.0;1497.0;1661;1537.0
3491;180.0;A5457FF3;07025389;0.02;0.27;0.3;0.01;0.01;4.0;7.0;5.0;18.0;4972.0;46.0;1497.0;1657;1537.0
3490;180.0;B0BE9B24;07025389;0.02;0.33;0.37;0.01;0.02;3.0;7.0;1.0;50.0;5180.0;46.0;1497.0;1656;1537.0
3489;180.0;21D4BD10;07025389;0.02;0.33;0.37;0.01;0.02;2.0;7.0;3.0;32.0;5171.0;41.0;1497.0;1648;1537.0
3488;180.0;E3548789;07025389;0.01;0.23;0.25;0.01;0.01;1.0;7.0;7.0;56.0;4113.0;46.0;1497.0;1663;1537.0
3487;180.0;B313269B;07025389;0.02;0.31;0.35;0.01;0.02;5.0;5.0;4.0;6.0;1612.0;46.0;1497.0;1654;1537.0
3486;180.0;DDCEB724;A201F563;0.02;0.25;0.28;0.01;0.0;4.0;5.0;5.0;17.0;4707.0;46.0;1504.0;1661;1544.0
3485;180.0;9E3D5E9E;A201F563;0.02;0.24;0.28;0.01;0.0;3.0;5.0;1.0;49.0;4913.0;46.0;1504.0;1655;1544.0
3484;180.0;4753E93B;76E5EEFF;0.02;0.17;0.2;0.01;0.01;2.0;4.0;3.0;31.0;4909.0;46.0;1504.0;1659;1549.0
3483;180.0;D850020F;392BEDA4;0.02;0.25;0.27;0.01;0.02;1.0;4.0;7.0;55.0;3848.0;46.0;1504.0;1667;1544.0
3482;180.0;31B80180;7D501556;0.01;0.15;0.17;0.01;0.02;3.0;3.0;4.0;5.0;1344.0;46.0;1503.0;1661;1543.0
3481;180.0;82EFAF6B;7D501556;0.01;0.13;0.15;0.01;0.02;2.0;3.0;5.0;16.0;4423.0;46.0;1503.0;1660;1543.0
3480;180.0;0CEFB0FB;1F3F501C;0.02;0.17;0.19;0.01;0.01;1.0;3.0;1.0;48.0;4604.0;46.0;1503.0;1676;1543.0
3479;180.0;B2EDDF9C;10A9A4D4;0.02;0.21;0.25;0.01;0.02;6.0;6.0;3.0;30.0;4588.0;46.0;1502.0;1657;1542.0
3478;180.0;9B37EAF4;96956A01;0.03;0.23;0.25;0.01;0.03;5.0;6.0;7.0;54.0;3522.0;46.0;1500.0;1655;1540.0
3477;180.0;40FD00FA;96956A01;0.03;0.23;0.25;0.01;0.03;4.0;6.0;4.0;4.0;1010.0;46.0;1500.0;1645;1540.0
3476;180.0;107C43C4;D9D35C86;0.02;0.19;0.22;0.01;0.02;3.0;6.0;5.0;15.0;4096.0;46.0;1500.0;1647;1540.0
3475;180.0;2281A119;D36B37E7;0.01;0.48;0.54;0.0;0.0;2.0;6.0;1.0;47.0;4293.0;51.0;1480.0;1637;1520.0
3474;180.0;4A0774A1;D36B37E7;0.01;0.47;0.53;0.0;0.0;1.0;6.0;3.0;29.0;4291.0;57.0;1480.0;1655;1520.0
3473;180.0;48DB7902;EE94AA85;0.01;0.67;0.72;0.0;0.0;3.0;3.0;7.0;53.0;3216.0;46.0;1460.0;1601;1500.0
3472;180.0;01C76F5A;EE94AA85;0.01;0.64;0.69;0.0;0.0;2.0;3.0;4.0;3.0;702.0;46.0;1460.0;1608;1500.0
3471;180.0;EBBFCDB5;EE94AA85;0.0;0.57;0.61;0.0;0.0;1.0;3.0;5.0;14.0;3790.0;51.0;1460.0;1613;1500.0
3470;180.0;D1810904;0731C1FB;0.0;1.09;1.17;0.01;0.0;3.0;3.0;1.0;46.0;3989.0;62.0;1462.0;1605;1488.0
3469;180.0;F1037AB0;0731C1FB;0.0;1.17;1.26;0.01;0.0;2.0;3.0;7.0;52.0;2976.0;62.0;1462.0;1605;1488.0
3468;180.0;DCB9A2AA;0731C1FB;0.0;1.17;1.25;0.01;0.0;1.0;3.0;3.0;28.0;3936.0;62.0;1462.0;1623;1488.0
3467;180.0;82718B31;56FFE5DC;0.02;0.18;0.21;0.01;0.01;4.0;4.0;4.0;2.0;418.0;39.0;1507.0;1655;1532.0
3466;180.0;1D62DCA2;56FFE5DC;0.02;0.18;0.2;0.01;0.01;3.0;4.0;5.0;13.0;3501.0;39.0;1507.0;1643;1532.0
3465;180.0;759060D2;56FFE5DC;0.02;0.13;0.15;0.01;0.01;2.0;4.0;1.0;45.0;3706.0;39.0;1507.0;1645;1532.0
3464;180.0;218F5F81;56FFE5DC;0.02;0.17;0.19;0.01;0.01;1.0;4.0;7.0;51.0;2692.0;55.0;1507.0;1668;1532.0
3463;180.0;7E2190AD;C1DBC95B;0.01;0.29;0.33;0.01;0.02;1.0;1.0;3.0;27.0;3571.0;46.0;1491.0;1661;1531.0
3462;90.0;777146DE;4942A653;0.01;0.58;0.63;0.0;0.02;7.0;7.0;4.0;1.0;0.0;18.0;1480.0;1648;1525.0
3461;90.0;7618B214;DAF26177;0.0;0.42;0.46;0.0;0.01;6.0;7.0;5.0;12.0;3092.0;34.0;1480.0;1634;1525.0
3460;90.0;0DD6679B;DAF26177;0.01;0.51;0.56;0.0;0.02;5.0;7.0;1.0;44.0;3306.0;34.0;1480.0;1631;1525.0
3459;90.0;3D7FB240;DAF26177;0.0;0.43;0.46;0.0;0.01;4.0;7.0;3.0;26.0;3299.0;34.0;1480.0;1624;1525.0
3458;90.0;7D3BB352;DAF26177;0.0;0.37;0.4;0.0;0.01;3.0;7.0;7.0;50.0;2221.0;34.0;1480.0;1626;1525.0
3457;90.0;71E889B5;DAF26177;0.0;0.4;0.43;0.0;0.01;2.0;7.0;5.0;11.0;2853.0;18.0;1480.0;1609;1525.0
3456;90.0;86560DEF;7BF6FBDF;0.01;0.41;0.43;0.0;0.01;1.0;7.0;1.0;43.0;3050.0;34.0;1482.0;1662;1537.0
3455;90.0;CA54877A;656E5837;0.01;0.38;0.42;0.0;0.02;5.0;5.0;3.0;25.0;3036.0;34.0;1486.0;1641;1531.0
3454;90.0;5BA23E21;60EFAC81;0.01;0.44;0.48;0.02;0.05;4.0;5.0;7.0;49.0;1970.0;34.0;1480.0;1652;1540.0
3453;90.0;11451DC6;60EFAC81;0.01;0.43;0.46;0.02;0.05;3.0;5.0;5.0;10.0;2592.0;34.0;1480.0;1652;1540.0
3452;90.0;FB593777;B44BA138;0.01;0.35;0.37;0.01;0.04;2.0;5.0;1.0;42.0;2799.0;34.0;1482.0;1659;1542.0
3451;90.0;950E3937;59D14704;0.02;0.6;0.65;0.0;0.01;1.0;5.0;3.0;24.0;2734.0;44.0;1487.0;1643;1537.0
3450;90.0;FF637873;59D14704;0.02;0.6;0.64;0.0;0.01;2.0;7.0;7.0;48.0;1664.0;34.0;1487.0;1640;1537.0
3449;90.0;B0188263;59D14704;0.01;0.47;0.51;0.0;0.01;1.0;7.0;5.0;9.0;2297.0;44.0;1487.0;1655;1537.0
3448;90.0;27A00A90;6466E4EB;0.02;0.16;0.19;0.01;0.01;4.0;4.0;1.0;41.0;2513.0;34.0;1505.0;1656;1550.0
3447;90.0;861A0DB6;D115251A;0.01;0.42;0.45;0.0;0.0;3.0;4.0;3.0;23.0;2504.0;41.0;1483.0;1643;1523.0
3446;90.0;08E72091;D115251A;0.01;0.36;0.39;0.0;0.0;2.0;4.0;7.0;47.0;1442.0;41.0;1483.0;1630;1523.0
3445;90.0;010FCC4E;43B17A90;0.02;0.48;0.51;0.01;0.03;1.0;4.0;5.0;8.0;2068.0;57.0;1484.0;1668;1524.0
3444;90.0;86E50702;76E5EEFF;0.03;0.23;0.26;0.01;0.01;3.0;3.0;1.0;40.0;2272.0;34.0;1504.0;1653;1549.0
3443;90.0;96EC8D8F;76E5EEFF;0.03;0.25;0.29;0.01;0.01;2.0;3.0;3.0;22.0;2259.0;34.0;1504.0;1651;1549.0
3442;90.0;6BC1D58B;76E5EEFF;0.03;0.22;0.25;0.01;0.01;1.0;3.0;7.0;46.0;1179.0;34.0;1504.0;1667;1549.0
3441;90.0;17890C45;D36B37E7;0.01;0.41;0.47;0.0;0.0;1.0;1.0;6.0;54.0;1768.0;55.0;1480.0;1664;1525.0
3440;90.0;45FBB26C;D927D5F2;0.02;0.15;0.17;0.01;0.02;8.0;8.0;5.0;7.0;1755.0;32.0;1507.0;1689;1551.0
3438;90.0;497059B7;D927D5F2;0.02;0.13;0.15;0.01;0.02;6.0;8.0;3.0;21.0;1958.0;32.0;1507.0;1667;1551.0
3437;90.0;AE9068AF;D927D5F2;0.02;0.17;0.19;0.01;0.02;5.0;8.0;7.0;45.0;891.0;32.0;1507.0;1666;1551.0
3436;90.0;0DC5A27C;D927D5F2;0.02;0.16;0.18;0.01;0.02;4.0;8.0;6.0;53.0;1482.0;32.0;1507.0;1662;1551.0
3435;90.0;E2F8C655;D90699DC;0.02;0.32;0.35;0.01;0.02;3.0;8.0;5.0;6.0;1476.0;39.0;1495.0;1658;1545.0
3434;90.0;A2582ED7;D90699DC;0.02;0.26;0.28;0.01;0.02;2.0;8.0;1.0;38.0;1682.0;39.0;1495.0;1653;1545.0
3433;90.0;0FDD40AE;D90699DC;0.02;0.29;0.32;0.01;0.02;1.0;8.0;3.0;20.0;1686.0;44.0;1495.0;1672;1545.0
3432;90.0;792F362D;A38FF5CA;0.02;0.14;0.17;0.01;0.01;7.0;7.0;7.0;44.0;591.0;34.0;1507.0;1657;1547.0
3431;90.0;B3F89B2D;44661CD0;0.02;0.18;0.2;0.01;0.02;6.0;7.0;6.0;52.0;1183.0;32.0;1506.0;1660;1551.0
3430;90.0;426F62C4;44661CD0;0.02;0.15;0.16;0.01;0.02;5.0;7.0;5.0;5.0;1175.0;32.0;1506.0;1654;1551.0
3429;90.0;3A4BAF9A;44661CD0;0.02;0.15;0.17;0.01;0.02;4.0;7.0;1.0;37.0;1385.0;32.0;1506.0;1652;1551.0
3428;90.0;B9945255;44661CD0;0.02;0.19;0.21;0.01;0.02;3.0;7.0;3.0;19.0;1365.0;32.0;1506.0;1655;1551.0
3427;90.0;DEA918EB;44661CD0;0.02;0.19;0.21;0.01;0.02;2.0;7.0;7.0;43.0;293.0;32.0;1506.0;1653;1551.0
3426;90.0;1ED414B8;44661CD0;0.02;0.14;0.16;0.01;0.02;1.0;7.0;6.0;51.0;885.0;32.0;1506.0;1671;1551.0
3425;90.0;ED67C907;71A937D5;0.02;0.48;0.54;0.0;0.02;4.0;4.0;5.0;4.0;872.0;34.0;1487.0;1653;1542.0
3424;90.0;89485240;BFEB6EA0;0.02;0.48;0.54;0.0;0.02;3.0;4.0;1.0;36.0;1077.0;34.0;1483.0;1650;1538.0
3423;90.0;C4873873;BFEB6EA0;0.02;0.46;0.51;0.0;0.02;2.0;4.0;3.0;18.0;1077.0;34.0;1483.0;1642;1538.0
3422;90.0;A81CE039;92B3EDD4;0.02;0.19;0.24;0.01;0.01;1.0;4.0;7.0;42.0;0.0;39.0;1502.0;1691;1547.0
